영업일자,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_BBQ55(단체),"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,담하_(정식) 된장찌개,담하_(정식) 물냉면 ,담하_(정식) 비빔냉면,담하_(후식) 된장찌개,담하_(후식) 물냉면,담하_(후식) 비빔냉면,담하_갑오징어 비빔밥,담하_갱시기,담하_공깃밥,담하_꼬막 비빔밥,담하_느린마을 막걸리,담하_담하 한우 불고기,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,담하_들깨 양지탕,담하_라면사리,담하_룸 이용료,담하_메밀면 사리,담하_명인안동소주,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,담하_생목살 김치찌개,담하_스프라이트,담하_은이버섯 갈비탕,담하_제로콜라,담하_참이슬,담하_처음처럼,담하_카스,담하_콜라,담하_테라,담하_하동 매실 칵테일,담하_한우 떡갈비 정식,담하_한우 미역국 정식,담하_한우 우거지 국밥,담하_한우 차돌박이 된장찌개,담하_황태해장국,라그로타_AUS (200g),라그로타_G-Charge(3),라그로타_Gls.Sileni,라그로타_Gls.미션 서드,라그로타_Open Food,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,라그로타_버섯 크림 리조또,라그로타_빵 추가 (1인),라그로타_스프라이트,라그로타_시저 샐러드 ,라그로타_아메리카노,라그로타_알리오 에 올리오 ,라그로타_양갈비 (4ps),라그로타_자몽리치에이드,라그로타_제로콜라,라그로타_카스,라그로타_콜라,라그로타_하이네켄(생),라그로타_한우 (200g),라그로타_해산물 토마토 리조또,라그로타_해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스파게티,"미라시아_(단체)브런치주중 36,000",미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ Platter,미라시아_BBQ 고기추가,미라시아_공깃밥,미라시아_글라스와인 (레드),미라시아_레인보우칵테일(알코올),미라시아_미라시아 브런치 (패키지),미라시아_버드와이저(무제한),미라시아_보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_브런치 2인 패키지 ,미라시아_브런치 4인 패키지 ,미라시아_브런치(대인) 주말,미라시아_브런치(대인) 주중,미라시아_브런치(어린이),미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),미라시아_스프라이트,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,미라시아_코카콜라,미라시아_코카콜라(제로),미라시아_콥 샐러드,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,연회장_Cass Beer,연회장_Conference L1,연회장_Conference L2,연회장_Conference L3,연회장_Conference M1,연회장_Conference M8,연회장_Conference M9,연회장_Convention Hall,연회장_Cookie Platter,연회장_Grand Ballroom,연회장_OPUS 2,연회장_Regular Coffee,연회장_골뱅이무침,연회장_공깃밥,연회장_돈목살 김치찌개 (밥포함),연회장_로제 치즈떡볶이,연회장_마라샹궈,연회장_매콤 무뼈닭발&계란찜,연회장_모둠 돈육구이(3인),연회장_삼겹살추가 (200g),연회장_야채추가,연회장_왕갈비치킨,연회장_주먹밥 (2ea),카페테리아_공깃밥(추가),카페테리아_구슬아이스크림,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),카페테리아_돼지고기 김치찌개,카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,카페테리아_샷 추가,카페테리아_수제 등심 돈까스,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,카페테리아_어린이 돈까스,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,카페테리아_짜장면,카페테리아_짜장밥,카페테리아_짬뽕,카페테리아_짬뽕밥,카페테리아_치즈돈까스,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,포레스트릿_꼬치어묵,포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,포레스트릿_생수,포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,화담숲주막_느린마을 막걸리,화담숲주막_단호박 식혜 ,화담숲주막_병천순대,화담숲주막_스프라이트,화담숲주막_참살이 막걸리,화담숲주막_찹쌀식혜,화담숲주막_콜라,화담숲주막_해물파전,화담숲카페_메밀미숫가루,화담숲카페_아메리카노 HOT,화담숲카페_아메리카노 ICE,화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림
TEST_01+4일,1.0,1.0,1.9193264,1.0,1.0,1.0,1.0,1.0,1.0536724,1.0,1.0,1,1.0,1.0,2.9923742,1.0,4.9254813,1.0,1.0,2.6407917,1.6108145,1.0,1.0,1,1.0,1.0,1.0,1.0,1.4585097,1.0,1.0,1.480234,1.0,1.0,1.0,1.0,14.564932,1.0,1.0,8.480703,2.9597313,1.0,1.0,1,1,1.0,1,1.5409782,1,1.5077554,4.282376,1.0,2.5262146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6441522,1.5928484,2.2714956,4.2181916,1.7879863,1.0,1.0,1.0,1.6238064,1.0,1.0219394,1.0,1.0,1.0,1.3852919,1.0,1.0,1.1257045,1.0,1.1980027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9104882,28.399378,1.0,1.0162444,2.0500786,1.0,1.0,1,1.0,10.295002,2.4632878,1.0,1.0,3.3882945,1.0,1.0,1.0,2.7972038,1.3452206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.5465022,1.0,1,1.0,1.0,1.0,1.019292,1.0,1.0,1.0,1.4767554,1.0,1.0,1.0,1.0,2.2900681,1.0,1.0,1.0,3.291189,1.0,1.9295787,1.0,1.0,5.5014315,1.0,1.0,5.291503,1.7690504,1.0,1.0,2.9228704,1.0,1.8239344,1.0,3.0191886,1.0,1.0,3.097811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0568247,2.0198486,4.889451,1.4177822,4.3404617,4.0568476,2.1248336,15.353551,11.050407,1.0,9.658871,1.6571317,6.900248
TEST_01+5일,1.0,10.546254,1.8427175,1.0,1.0,1.0,1.1051321,1.0,1.0,1.0,1.0,1,1.0,1.0,4.7360463,1.0,16.237757,1.0,1.0,9.554675,4.475757,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5517973,1.0,1.0,1.0,1.0,18.413216,1.0,1.0,12.271382,2.5297463,1.0,1.0,1,1,1.0,1,1.6003947,1,1.653037,3.979511,1.0,2.228342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8473158,1.2975837,2.1180913,4.172239,1.3035682,1.0431943,1.0,1.0,1.4305081,1.0,1.0,1.0,1.0,1.0,1.1968235,1.0,1.0,1.0796951,1.0,1.1474289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0360196,55.149136,1.0,1.0,2.3059523,1.0,1.0,1,1.0,11.914703,2.5040562,1.0,1.0,2.9017622,1.0,1.0,2.3412695,2.8257968,1.1636295,1.0591712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,3.447493,1.0,1,1.779716,1.0,1.0,1.0,1.0,1.0,1.0,1.2854221,1.0,1.0,1.0,1.0,1.6966829,1.0,1.0,40.892277,3.1294246,1.0,1.7477585,1.0,1.0,5.318921,1.0,1.0,6.077323,1.2383623,1.0,1.0,2.681548,1.0,1.5953432,1.0,2.1405768,1.0,1.0,2.8896375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5945376,1.672134,4.633387,1.1690638,3.6724288,3.2133296,1.982746,15.154342,9.875654,1.0,8.601354,1.1391022,6.3594136
TEST_01+6일,1.8986475,3.194486,4.0602393,2.3551824,1.0,1.0,1.0,1.2844812,1.7153906,1.0,1.0,1,1.0,2.3582804,17.191694,1.2961904,18.062246,1.0,1.1708181,9.5117655,3.9747317,1.0,1.0,1,1.0,1.0,1.0,23.12543,1.6498585,1.4768181,1.0083169,2.5899975,1.535143,1.2858106,1.0009589,1.0,29.313105,1.0,1.0,23.322927,4.115302,1.0044923,1.0,1,1,1.6203413,1,3.2347615,1,3.2786577,6.917159,1.0,3.200583,1.0,1.4733043,1.0,1.039718,1.02209,1.0,1.0,6.165148,2.0421307,3.741839,6.286012,2.314191,1.7732217,1.0,1.0659918,2.257941,1.0,1.4171498,1.0,1.0,1.0,2.0081203,1.2558527,1.0,1.5982797,1.0,2.1779065,1.3548455,1.0,1.0,1.0,1.0,1.2775645,1.0,1.3486718,1.6237963,3.3440928,68.8261,1.0,2.0434806,4.8396883,1.0,1.0,1,1.0,19.204218,4.2637305,1.0429591,1.0,4.2245827,1.0,1.0,26.156057,9.417766,2.558182,2.6225276,1.0,1.8619062,1.0,1.2760605,1.0,1.0,1.0,1.4229368,1.0,1.5031478,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.9462615,1.7817553,2.1977797,1.1457103,1.0586145,1.2401664,4.6242685,1.0,1.0,1.7559679,1.0464339,2.7951295,1.0,1.0,129.14331,4.7408843,1.0,3.2417798,1.0,1.0,10.527885,1.0,1.0,11.809241,2.3431504,1.0,1.0,4.8586235,1.0,3.3448045,1.0,3.7955291,1.0,1.0,5.6594787,1.0,1.0,1.0,1.1792433,1.0,1.0,1.6392947,1.0,1.0,1.0,1.0,1.0,4.1012073,2.117569,8.607196,1.8685808,8.165937,4.406675,3.4732761,17.024889,12.825244,1.0,16.020529,1.6762997,8.427323
TEST_01+7일,6.001658,1.0,9.951241,6.3024325,1.0,1.7260691,1.0,4.333287,2.811042,1.0,1.4578148,1,1.0289414,2.975919,25.73939,2.0384786,1.0,1.0,2.1599152,1.0,1.0,1.4806064,1.0,1,1.0,1.0,1.0,29.003828,5.6272388,4.573341,3.3585422,5.190677,2.6082184,1.9056044,2.3981915,1.0,51.111656,1.0,1.869824,33.947796,12.718158,1.5044953,1.0,1,1,3.0849168,1,4.1194777,1,5.581847,10.633397,1.4289488,5.283754,1.0,2.669045,1.3269395,1.7620846,1.4635347,1.6309639,1.432968,12.138361,8.2800865,12.193955,9.755118,7.996802,2.1193354,1.0,1.9778757,3.496431,1.0,2.3794334,1.0,1.0,1.0,3.3601072,3.025094,1.0,1.8682913,1.0,3.4858067,2.5304077,1.7991266,1.4535083,1.0,1.7559206,2.087728,2.3549745,2.1079578,2.5992014,5.329156,1.0,2.015947,3.859552,9.851784,1.5633348,1.486595,1,1.0166214,4.6754723,10.233264,1.9481007,1.5531921,6.597147,1.0,166.02327,1.0,40.597782,5.7402205,4.458459,1.7961955,3.3767908,1.1841301,2.1748757,1.0,1.2376167,1.5858322,3.068315,1.9745424,3.0768673,1.9611791,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,4.60621,5.0859647,4.2634883,2.650726,1.6917478,2.7480018,7.717465,1.8550507,1.5385005,4.530964,2.4040487,7.939756,1.0,1.0,1.0,8.885882,1.0,7.474898,1.0,1.0,23.128012,1.0,1.0,17.500847,7.348475,1.0,1.0,12.483286,1.7659558,6.4606256,2.9020803,8.180237,1.0,1.0,12.642296,1.0,1.0,1.0,15.380219,2.7825906,1.0,8.467931,1.6106449,1.0,2.1448116,2.6201189,2.8344195,14.494713,10.986535,14.323726,8.452584,15.781886,15.538025,9.282605,48.368755,41.47667,1.0,44.272697,4.63183,28.455648
TEST_02+1일,3.0153084,1.0,3.1646283,2.117751,1.0,1.0,1.0,1.0,2.1797752,1.0,1.0,1,1.1893868,2.1630561,16.340326,1.0,1.0,1.0,1.0,1.0,1.0,1.8952159,1.0,1,1.0,1.0,1.0,1.0,4.741964,4.4505467,2.4503815,1.7263786,1.3555505,1.0672221,1.0,2.9753785,12.907457,1.2316712,1.0,3.6644003,12.585788,1.51627,1.0,1,1,1.0,1,2.5054052,1,2.4369676,5.6876235,1.0,4.321435,1.0,1.324648,1.0,1.0,1.0,1.0,1.0,5.5315304,12.061793,18.75826,4.971477,9.9404125,1.0,1.0,1.1707362,1.4134287,1.0,1.2077531,1.0,1.0,1.0,2.1250868,1.4285284,1.0,1.4356261,1.0,2.4515831,1.9668733,1.1123203,1.0,1.0,1.0,1.0,1.471512,1.9220465,2.2126617,2.266412,1.0,1.2917829,1.230822,1.0,1.0,1.0,1,1.0,6.119256,1.8718582,1.0,1.0,1.8328096,1.0,219.48201,1.0,31.585722,1.8739127,2.1223557,1.4516782,1.302558,1.0,1.1493458,1.0,1.0,1.0,1.8379892,1.0086067,1.5343021,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8484077,1.0,1.0,1.0,4.765906,1.0,5.5612826,1.0,1.0,10.612098,1.0,1.0,10.189335,4.3769817,1.0,1.0,8.20591,1.0,5.4030857,2.938471,3.846609,1.0,1.0,6.237334,1.0,5.031855,1.0,12.705926,3.4056194,1.0,12.965539,5.0209017,1.0,5.0653005,2.0100968,3.7088208,44.16065,17.947504,53.5416,18.187721,30.779394,32.287224,14.423438,145.80322,55.297047,7.9358306,82.82604,13.226198,53.05706
TEST_02+2일,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.8846122,2.2139196,1.0,1.0645145,1.0,1.0,1.0,3.4436142,7.086059,3.1300154,1.0,2.9316413,4.1882668,1.050475,1.0,1,1,1.0,1,1.2722646,1,1.0761036,2.79015,1.0,2.2435842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6808293,2.2030754,2.4412115,1.735634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0133861,1.1437486,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,4.5809946,1.7931968,1.0,1.0,3.10281,1.0,1.0,46.285065,3.2137861,1.0,1.1639371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1951807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0324018,1.0,1.0,1.0,1.0,1.0,1.5297034,1.0,1.9782141,1.0,1.0,2.7345536,1.0,1.0,3.8107655,1.0,1.0,1.0,1.0,1.0,1.0769255,1.2839481,1.4231888,1.0,1.0,1.611428,1.1906958,1.0,1.0,1.0,1.0,1.0,1.0,1.126228,1.0,1.0,1.1872319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0954837,1.0,1.0,1.0
TEST_02+3일,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.2910882,1.0,1.0,1.0,1.0,1.0,1.0,1.4155205,6.0791354,2.0975358,1.0,1.0,1.555416,1.0,1.0,1,1,1.0,1,1.1146995,1,1.1091901,2.1237442,1.0,1.615754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5121393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1734996,1.0,1.0,1.0,1.0,1.034704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.557026,1.3548915,2.4910767,1.0,1.0,1.0,1.0,1.0,1,1.0,1.6241022,1.0,1.0,1.0,1.1613318,1.0,1.0,29.853777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0530534,1.0,1.0,1.2059329,1.0,1.0,1.0,1.0,1.0,1.4565232,1.0,1.2146132,1.0,1.0,1.4405812,1.0,1.0,1.848095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.739499,1.0,4.542208,1.0,6.0549235,1.0,1.0,58.67814,1.2692882,2.6799338,3.9319072,1.0,1.0
TEST_02+4일,1.0,1.0,1.0,1.4686431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.4839529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.6558187,1.5078152,1.0,1.3367888,1.1549741,1.0,1.0,1.0545853,15.372888,1.0,1.0,1.3330015,3.3728542,1.2821821,1.0,1,1,1.0,1,1.7105101,1,1.7001289,4.8003597,1.0,2.3164065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9843303,1.0534801,1.0,2.5994656,1.4098674,1.0,1.0,1.0,1.1870462,1.0,1.0,1.0,1.0,1.0,1.5576576,1.0,1.0,1.2293924,1.0,1.9084042,1.3162799,1.0,1.0,1.0,1.0,1.0,1.4430027,1.382658,1.5715796,2.1228814,1.0,1.0,1.199856,1.0,1.0,1.0,1,1.0,1.8711971,1.0,1.0,1.0,2.4328988,1.0,1.0,25.735107,1.0,1.7216159,1.2121927,1.0,1.0,1.0,1.127356,1.0,1.0,1.0,1.4369297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0697092,1.0,1.0,1.0,1.0,1.0,1.0373203,1.0,1.5485181,1.0,1.0,1.0,3.1364682,1.0,2.7041018,1.0,1.0,4.137001,1.0,1.0,3.9726238,1.64932,1.0,1.0,1.4360443,1.0,1.6520387,1.247784,2.1463249,1.0,1.0,1.8035628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8907467,1.4227904,2.1914456,1.0,6.116355,1.0,1.4240175,23.149553,1.2349464,2.0204659,1.0,1.0,1.0
TEST_02+5일,3.5105233,1.0,7.896107,6.189035,1.0,1.0,1.0,1.0,2.978869,1.0,1.0429028,1,1.5971196,2.756775,30.366434,1.2150861,1.0,1.0,1.5012658,1.0,1.0,1.2326599,1.0,1,1.0,1.0,1.0,1.0,6.9129796,4.8309846,1.839567,4.30635,2.463154,1.6438845,1.0,3.7735353,61.552937,5.166053,1.3142626,58.30174,18.23438,2.2467763,1.0,1,1,1.9495981,1,3.6539614,1,3.7403839,17.369047,1.0,4.0928354,1.0,2.2791586,1.1350049,1.5366533,1.2514114,1.0,1.0,12.319781,5.619535,9.6494665,12.980352,9.458868,2.038208,1.0,1.4618918,2.131753,1.0,1.3614682,1.0,1.0,1.0,2.8384593,3.4103546,1.0,1.9875722,1.0,4.191859,2.6308951,1.2398953,1.0,1.0,1.4488367,1.063943,2.672115,2.5368388,2.6966026,4.1806355,1.0,1.772115,3.190132,1.0,1.0,1.0,1,1.0,10.8155365,5.016703,1.0,1.0,4.40039,1.0,217.81691,35.66676,26.381655,4.9580064,3.3267481,2.2564244,2.1352158,1.0,1.7549739,1.0,1.0,1.0388709,3.2837908,1.6987027,1.696689,1.3469428,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,2.920811,2.4544961,3.2973044,2.720433,1.0,1.7149746,4.500586,1.0,1.0,3.8101075,1.0,4.562961,1.0,1.0,1.0,8.981621,1.0,8.962716,1.0,1.0,26.458616,1.0,1.0,20.293407,5.74425,1.0,1.0,14.782993,1.0,9.023583,3.4087782,9.689652,1.0,1.0,13.315906,1.0,4.658772,1.0,13.504446,2.722574,1.0,5.795504,1.5967203,1.0,2.8297162,2.7216065,2.4984848,43.219437,21.39192,45.94388,12.58934,20.711178,29.498003,24.569845,162.41988,60.120846,4.587384,100.491844,12.667979,38.946186
TEST_02+6일,10.595199,1.0,14.188952,9.217537,1.53742,2.172022,1.0,1.0,6.0904965,1.0,2.942755,1,2.4829261,6.595792,62.068497,2.9241757,1.0,1.5546317,2.6749783,1.0,1.0,3.2921343,1.0641364,1,1.0,1.0,1.0,1.0,10.29418,7.882906,4.378928,7.7103333,3.6982384,2.745451,1.0,5.5860457,88.20646,9.651904,1.9653391,76.357994,29.702284,3.0600107,1.0,1,1,3.085087,1,6.1047153,1,6.5972533,23.93373,1.4291087,8.251409,1.0,3.9195836,1.6638042,2.0587068,1.7284563,1.9465725,1.0,16.016233,14.902546,24.315115,23.171791,16.914192,2.6458187,1.0,2.0281808,3.4531114,1.0,1.9311925,1.0,1.5862545,1.0,5.437925,5.8739038,1.0,3.2189925,1.0,7.839885,4.5493064,1.9261905,1.0,1.0,2.6020508,2.1416826,3.865391,4.2940416,4.5649037,7.321003,1.0,2.409413,5.890655,1.0,1.0,1.0,1,1.292921,20.945166,8.971581,1.0,1.0,3.7428455,1.0,218.46025,22.451902,46.05663,8.153467,7.117279,4.0639234,3.7590065,1.0,2.3233416,1.0,1.0,1.3688768,3.9195504,2.2720375,3.4414265,2.5674798,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,5.6555343,5.327913,7.287555,3.7588239,1.0,3.0599911,9.598582,1.0,1.0,6.8923573,1.0,10.912431,1.0,1.0,1.0,16.07908,1.0,12.607429,1.0,1.0,48.804127,1.0,1.0,37.886143,10.353631,1.0,1.0,23.304026,2.3887742,12.807843,5.90337,17.328772,1.0,1.0,22.25258,1.0,8.978735,1.0,23.093973,6.227672,6.496089,24.129066,6.627177,1.0,6.560623,5.1154866,5.520592,80.789894,55.279182,109.14968,34.921223,60.39862,85.528885,56.212208,218.43208,114.71454,21.50361,182.89122,36.10725,118.62525
TEST_02+7일,10.47734,1.0,13.040717,7.8932934,3.4003916,3.052704,1.0,2.7093284,5.5070634,1.4797248,4.66304,1,3.0062788,6.150887,46.207516,3.3881319,1.0,2.204574,2.8643823,1.0,1.0,5.024053,1.4041592,1,1.0,1.0,1.0,1.0,8.503647,6.3181605,4.876704,6.5305696,3.3676631,2.8823855,1.0,4.6034207,53.972412,6.501986,2.5085301,41.33955,24.477503,2.9499762,1.0,1,1,2.849614,1,5.751917,1,5.7141776,12.60258,1.9338552,6.7973285,1.1552218,3.6363077,1.9022838,2.163191,1.9612488,2.106276,1.572244,14.870513,14.363273,23.311872,13.299124,14.295436,2.884389,1.030702,2.321884,2.832786,1.0,1.9684342,1.0,2.273898,1.5768019,5.0070686,5.7151637,1.0,3.0657659,1.0,6.784886,5.0043926,2.5143616,2.0571942,1.0,2.775797,2.728554,3.4184918,4.5227957,4.218951,6.0895634,1.0,2.549821,5.437824,2.6303217,1.5411581,1.0,1,1.3486856,6.7082057,5.958076,1.0,1.0,2.539189,1.0,219.77292,1.0,40.23494,6.672583,6.6979012,4.003873,3.3044655,1.0,2.4675548,1.0,1.0,1.536409,3.958811,2.2393677,3.2675836,2.4328527,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,5.0591807,3.8894386,4.894012,3.3128223,1.0,3.0641325,6.460036,1.0,1.0,5.652777,1.0,9.081853,1.0,1.0,1.0,10.378792,1.0,11.509865,1.0,1.0,31.434036,1.0,1.0,22.400244,10.504071,1.0,1.0,16.754446,2.5388606,9.406378,4.85312,8.58639,1.0,1.0,17.137337,1.0,11.729486,1.0,29.359974,6.491437,9.161021,28.878012,8.505203,1.0,7.949126,6.354746,7.805406,58.588127,37.700443,84.276085,36.081654,45.717213,58.7469,34.31438,216.47551,100.42837,17.177446,142.03072,28.588684,108.37548
TEST_03+1일,7.3609695,1.0,9.304192,3.7115698,1.0,1.8253583,5.12126,1.0,4.5942335,1.0,1.0,1,1.1434454,4.2055116,19.552462,1.0,1.0,1.0,1.0,1.1418504,1.0,1.0,1.0,1,1.0,1.0,1.0,44.97497,15.371013,7.7554617,9.302383,4.5998206,2.1731522,1.3860527,1.0,6.110725,63.134438,9.1765375,1.2314775,37.527863,29.719587,1.0,1.0,1,1,1.3516134,1,2.504196,1,2.9748437,15.8372755,1.1204783,6.7778316,1.0,4.11046,1.3477429,1.6440889,1.0,1.0,1.0,12.230515,15.205665,26.091406,16.602228,15.497592,3.3360522,1.0,1.6292169,3.377948,1.0,3.1776593,1.0,1.2101432,1.0,6.045634,1.0119919,1.0,3.4842207,1.0,5.960804,4.0883183,1.6021056,1.0,1.0,1.689526,1.0,2.994575,2.8360364,5.5276437,7.5071535,1.0,2.077094,5.1313367,9.223069,1.0,1.2834374,1,1.0,21.954445,7.1715946,2.248523,1.3363651,7.4219136,1.0,216.22287,1.0,42.43403,6.4375668,2.628143,1.0,4.0495987,1.0,1.7365378,1.0,1.1691247,1.2034199,1.0,1.4097053,4.674907,1.3875383,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.435039,1.0,1.0,1.0,15.414349,1.0,12.830473,1.0,1.0,35.23803,1.0,1.0,42.782925,12.266822,1.0,1.0,17.617592,2.4587197,10.1544485,5.3214154,14.281618,1.0,1.0,16.782547,17.205624,16.5469,1.0,22.66726,1.8726376,16.676552,31.083746,27.38256,11.774699,5.3248186,3.469278,9.754701,153.3152,89.3477,153.45511,50.920406,110.81223,159.0804,102.432,223.78122,138.4806,95.46607,130.941,27.502657,168.61812
