영업일자,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_BBQ55(단체),"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,담하_(정식) 된장찌개,담하_(정식) 물냉면 ,담하_(정식) 비빔냉면,담하_(후식) 된장찌개,담하_(후식) 물냉면,담하_(후식) 비빔냉면,담하_갑오징어 비빔밥,담하_갱시기,담하_공깃밥,담하_꼬막 비빔밥,담하_느린마을 막걸리,담하_담하 한우 불고기,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,담하_들깨 양지탕,담하_라면사리,담하_룸 이용료,담하_메밀면 사리,담하_명인안동소주,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,담하_생목살 김치찌개,담하_스프라이트,담하_은이버섯 갈비탕,담하_제로콜라,담하_참이슬,담하_처음처럼,담하_카스,담하_콜라,담하_테라,담하_하동 매실 칵테일,담하_한우 떡갈비 정식,담하_한우 미역국 정식,담하_한우 우거지 국밥,담하_한우 차돌박이 된장찌개,담하_황태해장국,라그로타_AUS (200g),라그로타_G-Charge(3),라그로타_Gls.Sileni,라그로타_Gls.미션 서드,라그로타_Open Food,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,라그로타_버섯 크림 리조또,라그로타_빵 추가 (1인),라그로타_스프라이트,라그로타_시저 샐러드 ,라그로타_아메리카노,라그로타_알리오 에 올리오 ,라그로타_양갈비 (4ps),라그로타_자몽리치에이드,라그로타_제로콜라,라그로타_카스,라그로타_콜라,라그로타_하이네켄(생),라그로타_한우 (200g),라그로타_해산물 토마토 리조또,라그로타_해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스파게티,"미라시아_(단체)브런치주중 36,000",미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ Platter,미라시아_BBQ 고기추가,미라시아_공깃밥,미라시아_글라스와인 (레드),미라시아_레인보우칵테일(알코올),미라시아_미라시아 브런치 (패키지),미라시아_버드와이저(무제한),미라시아_보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_브런치 2인 패키지 ,미라시아_브런치 4인 패키지 ,미라시아_브런치(대인) 주말,미라시아_브런치(대인) 주중,미라시아_브런치(어린이),미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),미라시아_스프라이트,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,미라시아_코카콜라,미라시아_코카콜라(제로),미라시아_콥 샐러드,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,연회장_Cass Beer,연회장_Conference L1,연회장_Conference L2,연회장_Conference L3,연회장_Conference M1,연회장_Conference M8,연회장_Conference M9,연회장_Convention Hall,연회장_Cookie Platter,연회장_Grand Ballroom,연회장_OPUS 2,연회장_Regular Coffee,연회장_골뱅이무침,연회장_공깃밥,연회장_돈목살 김치찌개 (밥포함),연회장_로제 치즈떡볶이,연회장_마라샹궈,연회장_매콤 무뼈닭발&계란찜,연회장_모둠 돈육구이(3인),연회장_삼겹살추가 (200g),연회장_야채추가,연회장_왕갈비치킨,연회장_주먹밥 (2ea),카페테리아_공깃밥(추가),카페테리아_구슬아이스크림,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),카페테리아_돼지고기 김치찌개,카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,카페테리아_샷 추가,카페테리아_수제 등심 돈까스,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,카페테리아_어린이 돈까스,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,카페테리아_짜장면,카페테리아_짜장밥,카페테리아_짬뽕,카페테리아_짬뽕밥,카페테리아_치즈돈까스,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,포레스트릿_꼬치어묵,포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,포레스트릿_생수,포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,화담숲주막_느린마을 막걸리,화담숲주막_단호박 식혜 ,화담숲주막_병천순대,화담숲주막_스프라이트,화담숲주막_참살이 막걸리,화담숲주막_찹쌀식혜,화담숲주막_콜라,화담숲주막_해물파전,화담숲카페_메밀미숫가루,화담숲카페_아메리카노 HOT,화담숲카페_아메리카노 ICE,화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림
TEST_01+4일,10.335911,1.4022282,9.677526,1.2737899,1.0,1.7071503,2.0285876,1.3744857,1.7955763,1.0,1.0,1.0,1.0,4.694789,9.858456,1.4418129,2.6123927,1.0,3.3784437,4.856601,1.9543211,2.2392237,1.0,1.0,6.515862,9.409708,12.212406,16.285078,3.2997828,3.0053813,1.1917969,5.589301,3.8382454,1.035528,1.0,1.0,38.523518,1.0,2.034506,36.29566,7.6311398,1.3280339,1.0,1.0,1.0,1.7769525,1.0,3.4833736,2.3782024,6.1624055,8.559076,1.0,4.4143496,1.0,5.0113273,1.0348511,4.549128,1.1718978,1.2294583,1.1111304,7.1523647,4.721199,4.7215137,8.680508,4.85919,1.2999711,1.0,1.0,2.7670598,1.0,1.0,1.0084298,1.0,1.0,1.7445787,1.0,1.0,1.1555007,1.0,1.9541404,1.0,1.0,1.0,1.0,1.1895461,1.0717694,1.0,1.0,1.0,2.9438875,11.751177,1.0,3.7563016,5.56019,1.0,1.0,1.0,1.0,28.304455,6.394994,1.8934667,1.4478102,9.55629,1.0,1.0,1.0,31.456924,2.4141266,2.3874688,1.0,2.6726294,1.0,1.0,1.0,1.0,1.0,1.7218134,1.0,1.3103478,2.3976958,1.0,19.786758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6631904,1.0,1.0,47.38997,6.9042215,3.4427993,3.9454553,1.4286544,3.575014,3.6842499,6.281807,1.0,1.0,3.419906,2.0088208,4.743864,1.0,25.232162,14.2314825,8.210082,1.0,7.1395707,1.0,1.0,11.051575,1.0,1.0,14.00807,4.0968304,1.0,1.0,8.190086,1.7295256,4.0213065,3.6851468,5.7124586,1.0,1.0,10.914844,1.0,1.3518289,1.0,2.929552,1.2960858,1.0,4.200138,1.0,1.0,1.0,1.0,1.0,5.195112,3.7137158,6.2638845,2.1982942,5.7135367,7.885656,2.746622,20.314365,21.418365,2.0855358,21.24255,5.8512025,13.373097
TEST_01+5일,4.3955956,1.0,7.0963497,1.4229352,1.0,1.0,1.0,4.115449,1.5528382,1.0,1.3382185,1.0,1.0,13.22767,25.784248,2.4313974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9067662,8.741579,1.5938367,18.1012,2.5862467,8.001057,2.1852815,3.6751225,2.6027493,1.2944207,1.3530952,1.0,41.82784,1.0,1.2456379,20.295374,9.400831,1.0691135,1.0,1.0,1.0,1.0,1.0,2.4244907,1.0,6.580848,11.780265,1.6208935,4.602987,1.0,2.3375795,3.417376,2.7604082,1.0,1.0,1.0,6.9429264,5.5251102,9.107076,9.712522,5.6740675,1.5359457,1.0677207,1.1537831,1.8720672,1.0,1.0,1.0,1.1595483,1.0,3.0409052,1.0,1.0,2.315518,1.0,2.0632184,2.9050753,1.0,1.212581,1.0,1.0,1.0,1.0,1.0,1.0,5.115997,9.045466,1.2980995,5.7901235,10.939029,1.398085,1.995447,1.0,1.0,27.431456,9.779859,1.0,1.0,8.940968,1.0,1.0,1.0,41.920403,3.76124,3.1852002,1.0,3.9911785,1.0,1.1358225,1.0,1.0,1.958631,5.1954665,1.0,1.0,1.0,1.0,17.716238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0316211,1.1205516,1.0,33.78895,6.745475,2.3082113,4.313522,1.762541,2.1217184,3.9818323,15.373411,1.0,1.0,6.0826626,2.91679,8.271071,1.0,6.7157736,1.0,10.185142,1.0,13.332813,1.0,1.0,22.133493,1.0,1.0,21.779259,7.908653,1.0,1.0,11.453838,1.9946308,5.763614,3.6126437,6.969533,1.0,1.0,14.97143,1.0,1.0,1.0,7.1928205,3.4994764,1.0,8.193353,1.0,1.0,1.0,1.5790715,1.0,13.35618,8.070607,13.886921,5.2908087,13.901527,14.294922,2.9359407,43.43682,35.395176,3.8520107,34.21712,5.3197007,28.06799
TEST_01+6일,1.0,1.0,7.269846,1.2831492,1.0,1.0,1.0,1.4599934,2.8016226,1.0,1.0,1.0,1.0,2.8675637,15.828868,1.0,3.6852062,1.0,1.0,1.6267283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.225666,2.5495892,2.5975718,4.585686,2.2236745,1.3334591,1.4250486,1.0,39.90025,1.0,1.726288,26.550777,3.49644,1.0,1.0,1.0,1.0,1.6334584,1.0,3.899275,1.0,5.685191,9.557806,1.0,4.1355543,1.0,1.4794143,1.9388211,1.0,1.0,1.0,1.0,7.8298845,7.303656,14.616798,8.2503,4.668042,2.2190518,1.0,3.171259,3.3424768,1.0,2.367316,1.0,1.0238022,1.0,5.1859236,1.026461,1.0,2.2508323,1.0,2.2088568,3.3257499,1.3190321,2.5762048,1.8568927,1.0,1.8228987,1.0,1.0,1.2044473,4.137592,1.0,1.0,2.8969212,10.315992,1.0,1.536351,1.0,1.0,21.716425,3.4329,1.0,1.0,9.282827,1.0,1.0,1.0,48.92737,2.765234,5.4893026,1.0,2.8002908,1.0,1.0,1.0,1.0,1.0,2.7827134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.336637,1.0,1.0,53.039703,3.5600977,1.0,3.7968142,1.191999,1.0,1.4971155,8.746572,1.0,1.0,5.414849,1.2914357,6.8424664,1.0,1.0424938,1.0,9.252684,1.0,8.2033825,1.0,1.0,19.785887,1.0,1.0,19.854242,8.327435,1.0,1.0,11.388968,1.0,7.6565185,1.7836885,8.44652,1.0,1.0,13.4507675,1.0,1.0,1.0,9.686656,1.0,1.0,3.5565758,1.0,1.0,1.4848323,1.0,1.0,9.446842,4.8497014,10.582325,3.1263278,17.858742,7.7877393,3.2403762,30.841055,28.574863,1.2594699,17.500652,3.5189466,23.257557
TEST_01+7일,1.0,1.0,6.587451,2.4183588,1.0,1.0,1.0,1.2333022,5.9638414,1.0,1.0,1.0,1.0,1.0,10.443754,1.0,1.8414972,1.0,1.0,1.4696717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.321327,1.0436556,1.0,2.5158167,4.8210864,3.3971071,2.752488,1.0,1.0,34.182285,1.0,1.1834787,27.279715,4.1505857,1.0,1.0,1.0,1.0,1.8984067,1.0,3.8449988,1.0,5.584765,8.945759,1.361858,3.506965,1.0,1.982852,1.0,1.6856455,1.0,1.0,1.0,9.885021,8.747364,8.709995,7.8297973,6.043245,1.9818684,1.0,2.6664104,2.8721309,1.0,1.7817602,1.0,1.1727781,1.0,3.7889152,2.2253695,1.0,1.0,1.0,2.103104,1.8507694,1.1015241,2.7318168,3.9984043,1.0,3.0677598,1.0,1.5354645,1.0,4.070259,1.0,1.0,3.6574,8.8941145,1.0,1.0,1.0,1.0,16.022978,2.7217212,1.0,1.0,8.968339,1.0,18.59071,1.0,47.942604,4.0369687,5.6951656,2.4885058,3.6106465,1.0,1.3066282,1.0,1.0,1.2830584,1.6144314,1.0,1.0,1.0,1.0,19.107372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.296424,1.0,1.0,54.07393,2.8312993,2.8323073,4.2897577,1.4329675,1.0,1.0,4.4492245,1.0,1.0,4.0082507,1.0207754,6.5923734,1.0,7.4875507,1.0,10.129566,1.0,9.232225,1.0,1.0,18.576351,1.0,1.0,20.019167,7.3956923,1.0,1.0,15.181139,1.0,5.801851,1.7305092,7.980723,1.0,1.0,10.828262,1.0,1.3116348,1.0,8.775538,1.0,1.0,5.178587,1.0,1.0,2.9405942,2.2329435,1.4384375,5.936845,2.2141294,7.050274,1.261342,9.878061,4.6021185,3.0621874,18.16743,21.048416,1.0,12.848162,3.1395485,16.624035
TEST_02+1일,8.571686,13.123936,11.110997,5.94361,2.4350896,1.1716175,4.4202585,1.0,3.4192662,1.0,2.3299747,1.0,3.0601473,6.689009,55.60332,1.7482417,10.756117,1.9373329,1.0,14.8924885,3.9474697,1.8277227,1.0,1.0,1.0,1.0,1.0,1.0,11.983402,12.475287,5.539116,7.211289,3.0780685,1.0,1.0,6.2026477,60.214077,8.681276,1.786849,44.306732,23.999634,1.0,1.0,1.0,1.0,1.6057634,1.0996954,5.119147,1.2490104,10.534845,17.110409,1.7934675,10.383444,2.5498478,1.5651197,1.8667305,2.8714151,3.0533888,1.0,2.0357933,14.058917,15.95742,23.86055,19.303509,24.912628,1.3546199,1.0,1.515875,1.4871957,1.0,1.4930825,1.0,1.4050183,1.0,3.1728995,3.3006516,1.0,3.4453056,1.0,4.1909037,3.0706716,1.3614397,2.3881757,1.0,1.0,1.4238774,1.7075741,2.3626878,2.469249,3.0420578,1.0,2.3202755,3.058506,1.3524692,1.0,1.0,1.0,1.0,5.265875,9.300039,1.0,1.0,1.6020335,1.0,186.69798,11.601902,36.41903,5.750105,7.229288,2.8482466,3.5690265,1.0,1.6281538,1.0,1.0,1.0,2.4913678,1.3009746,2.7019863,1.060565,1.0,9.12277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.397171,2.829039,1.1303724,1.4345442,2.3336825,1.0,1.0,1.8086091,1.0,1.0,1.8389262,1.0,8.363682,1.0,1.0,1.0,6.8721914,1.0,5.6844964,1.0,1.0,13.4506,1.0,1.0,19.758858,5.29075,1.0,1.0,15.319492,1.167002,5.276617,3.3251357,10.198989,1.0,1.0,9.722465,2.670111,3.4964638,1.0,7.3387284,7.2932754,1.0,14.047026,3.9718304,1.0,5.759725,7.953598,1.0,47.918915,34.50801,46.604813,19.61898,18.391087,48.617626,25.495785,111.87916,88.60028,10.0462265,102.61131,32.832092,88.98552
TEST_02+2일,6.4216084,15.434582,9.196032,6.072773,1.8964319,2.093359,7.935382,1.0,3.207419,1.1326611,3.429984,1.0,1.0,4.066007,39.77971,3.9049664,11.5667305,1.0,1.0,18.461004,6.2618694,1.0,1.2393329,1.0,1.0,4.1145806,1.0,8.76301,23.557245,17.096802,13.084963,4.647547,2.656525,1.0,1.0,8.753293,57.155754,13.035967,4.929035,30.551811,42.859516,1.0,1.0,1.7468169,1.0,2.344865,1.0,7.8741493,2.016432,8.826172,26.26712,1.0,12.87066,1.2438314,1.0,1.0,1.8639908,1.5925071,1.0,1.934479,20.285225,27.355175,21.569334,24.705673,19.703156,3.7955265,1.0,2.1471932,1.482336,1.0,3.2839613,1.0,1.3390031,1.0,3.8428855,1.0,1.3451316,4.324788,1.0,5.0776668,3.4323945,1.330899,2.2720685,2.3393602,1.2444259,2.729901,1.8465395,4.1927414,4.1392574,6.9736834,1.0,4.8163123,3.7338939,1.0,1.2322301,1.0,1.0,1.0,10.747699,4.161953,1.0,1.0,2.2446685,1.0,197.57169,14.262442,40.902237,10.243462,11.469654,3.3007143,6.3733597,1.0,2.5558195,1.6771121,2.0621493,1.0,3.5211391,1.0,3.7195706,3.2821774,1.5513024,6.3545275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.133074,2.0041707,1.6744356,2.9540954,2.9603918,1.0,1.0,3.9300041,1.0,1.0,2.9730315,1.4287977,8.699922,1.0,12.312185,12.601192,13.638165,1.0,8.936138,1.0,1.0,25.407406,1.0,1.0,33.579693,8.09206,1.0,1.0,16.447243,3.5185318,10.788367,1.8349353,13.611958,1.0,1.0,17.415474,3.3597422,4.824298,1.0,16.791138,8.000168,1.0,18.525558,3.724637,1.0,2.3831458,9.283082,1.2059356,57.7639,39.549477,58.552944,28.281158,31.074078,62.50308,35.455338,155.95192,106.386536,11.810316,122.06951,34.675488,93.00044
TEST_02+3일,8.565351,2.9343567,7.2766156,3.708251,1.5501145,1.0104909,2.3422527,1.0,4.3301125,2.1959329,2.8198018,1.0,1.0,1.7482407,24.446127,2.6185226,4.5006504,1.4936547,1.0,3.9841995,1.4236202,1.550907,1.0,1.0,1.0,1.0,1.0,1.0305824,18.384872,11.487371,12.27556,2.8635721,3.2062788,1.0,1.0,5.1262503,35.988605,8.111427,2.941214,17.695415,35.620827,1.0,1.0,1.3568485,1.0,3.1638527,1.0,6.742344,1.0647672,5.0635457,24.573803,1.0,11.389734,1.0,1.0,1.0,1.1909388,1.0,1.0,1.5772626,15.229355,25.361462,20.018337,19.10514,22.074791,2.79512,1.3095076,2.1710298,1.2337391,1.0,3.5742087,1.0,1.0,1.0,4.7069526,1.0,2.1887267,3.1172514,1.0,4.596815,1.9087958,1.273365,1.7917866,1.7600487,1.0,1.4524044,1.0,3.1407604,5.6526318,7.1576304,1.0,3.8186631,2.4112575,1.0,1.8505322,1.0577118,1.0,1.0,10.5898075,2.4727087,1.0,1.0,2.997084,1.0,173.16508,7.3546886,41.023552,9.811565,6.1636734,4.298134,4.547538,1.0,3.7835183,1.0,1.7052671,1.235606,3.8463893,1.4581275,2.379903,4.9916162,2.0019288,4.01449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.084768,1.5080318,2.8454413,3.5151205,4.220432,1.0,1.0,6.4307847,1.0,1.0,2.5093055,2.8062801,6.546919,1.0,2.9511948,1.0,14.362203,1.0,9.765602,1.0,1.0,19.393354,1.0,1.0,29.16562,6.774702,1.0,1.0,11.267315,2.7907987,9.734725,1.0,11.274361,1.0,1.0,13.551542,2.79379,4.9952064,1.0,17.966558,6.6448655,1.0,15.015716,2.7685177,1.0,1.0,7.9721794,1.3375931,38.071472,29.655634,43.59058,20.779652,22.649307,38.086704,22.29737,107.02724,78.53429,7.65017,79.909904,23.662441,53.55263
TEST_02+4일,7.2037497,32.141426,5.020892,1.3873761,1.0,2.4185658,13.085979,1.0,7.4657087,1.3689106,1.0,1.0,1.0,1.0,18.922405,1.0,19.554905,1.7890747,1.0,30.327297,11.137823,1.0,1.0,1.0,1.7667646,5.523188,1.3834486,17.469484,5.8879685,4.056751,4.486817,1.5819399,2.7504032,1.0,1.0,2.0950143,25.143997,2.1338882,1.148631,13.064827,12.582821,1.0,1.0,1.0842818,1.0,2.9906194,1.0,2.3724976,1.0,2.1774325,11.910984,1.0,3.2579262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.9808884,18.219135,24.15786,7.873568,19.2264,2.2567244,1.0,2.679759,4.303016,1.0,1.0,1.0,1.0,1.0,2.3753896,1.0,1.0,2.5649147,1.1576254,2.9626546,1.2753694,1.0,1.4469585,1.2038941,1.0,1.0119023,1.0,1.0,2.9142628,3.8880558,1.2481899,1.5802727,2.5550866,2.1144094,1.7404776,2.9509904,1.6875889,1.0,22.83221,3.331168,1.0,1.0,4.5577765,1.0,88.68362,32.189457,30.249043,4.7736273,3.9723651,1.5781596,2.9673233,1.0,3.1301966,1.0,1.0,1.3560433,5.0231113,2.9038382,2.4587033,2.0894394,1.0,12.626574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.231445,1.0,1.1423087,1.0,2.9056368,1.0,1.0,3.2984772,1.0122445,1.0,1.707209,1.4729958,2.6624706,1.0,21.86559,27.999336,5.8028674,1.0,3.7021043,1.0,1.0,8.773004,1.0,1.0,11.043287,2.684896,1.0,1.0,2.8534992,1.0,3.1252143,1.0,5.0418134,1.0,1.0,4.978077,1.0869029,1.9119322,1.0,4.0489454,2.3986955,1.0,6.0099735,1.0,1.0,1.0,2.9753027,1.0,13.195564,10.227259,15.903154,4.6359425,6.716945,8.838148,7.4448028,36.22727,33.36595,3.3720088,25.431168,7.362386,14.489441
TEST_02+5일,2.2147129,27.599634,1.7001481,1.0,1.0,1.0,9.378672,1.0,1.3027027,1.0,1.0,1.0,1.0,1.0,8.708467,1.0,21.44995,1.0,1.0,27.324615,9.71912,1.0,1.0,1.0,1.0,1.0,1.0,4.3969975,1.0,1.0,1.0,2.4427114,1.8199515,2.0299575,1.0,1.0,23.192822,1.1002924,1.0,18.612158,1.0,1.1781905,1.0,1.0,1.0,1.6309127,1.0,1.0,1.0,1.3559792,5.8036566,1.0,1.0352869,1.0,1.1208149,1.0,1.2252018,1.0,1.0,1.0,2.422635,1.0,8.760764,3.1668458,15.136556,1.839047,1.0,1.5333629,2.863177,1.0,1.0,1.0,1.0,1.0,1.7762318,1.0,1.0,1.0,1.0186912,1.0,1.8649329,1.0,1.2744856,1.0,1.0,1.0,1.0,1.0,1.1188833,1.0,1.0,1.0,6.6085587,1.0,1.0,1.4159245,1.5807599,1.0,25.454777,8.022697,1.0,1.0,7.6538887,1.0,1.0,84.8737,15.175142,2.1710913,1.9138651,1.1662303,6.4191027,1.0,3.398727,1.0,1.0,1.7247043,1.5476222,1.3429,5.2270975,1.0,1.0,13.460369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.129633,1.0,1.0,1.0,1.0,1.834635,1.0,1.0,1.0,1.0,3.4484334,1.0,1.0,1.0,7.4260864,10.041481,1.0,1.0,1.0,1.0,1.0,1.4989977,1.0,1.0,3.0011473,1.0,1.0,1.0,1.0,1.0,1.0,2.0539188,2.4673438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.881242,2.2145758,2.8954334,1.0,3.3090267,1.2519608,1.0,10.99929,6.820833,1.0,3.34412,1.0,2.389738
TEST_02+6일,1.0,46.587784,3.9447618,1.5825585,1.0,1.0,13.72533,1.0,1.0,1.0,1.0,1.0,1.0,2.2085028,11.186195,1.0,33.480106,1.0,1.0,41.492264,15.278157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2723055,1.1415067,1.0003903,2.6219783,3.0680847,4.546248,1.0,1.0,22.254597,2.9508576,1.0,16.70639,4.194543,2.2402878,1.0,1.0,1.0,1.0,1.2022157,1.3196243,1.0,2.709587,6.2520742,1.0,2.5773382,1.0,1.0,1.6143107,1.0,1.0,1.0,1.0,3.2743745,2.598711,1.7666245,6.7393007,2.9614573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2434168,1.0,2.5106385,3.6362534,1.0,1.2115879,1.2738433,2.3299196,2.1715505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2336701,1.0,1.0,1.0,3.9160864,1.0,1.0,1.0,1.0,1.0,9.373717,13.4228325,1.0,1.0,3.3840165,1.0,1.0,45.729195,11.346083,2.8493853,4.285186,1.0147475,2.2894642,1.0,1.9997044,1.0,1.0,1.6750891,1.0,1.0,2.611395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5720265,1.0,1.0,1.0,1.0,1.0,1.315315,1.0,1.0,1.1115451,1.0,2.9612303,1.0,1.0,1.0,2.3662987,1.0,1.8889079,1.0,1.0,6.474237,1.0,1.0,7.3776684,1.2479455,1.0,1.0,3.8457525,1.0,1.8470342,2.1910868,2.3952715,1.0,1.0,2.3389277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0999026,1.0,1.0,10.143089,5.861162,8.52607,2.5301647,3.705803,7.745084,3.198402,25.719551,14.295492,2.5953598,16.768087,5.0910316,14.323759
TEST_02+7일,5.0013556,27.925726,9.355846,5.053849,1.0,1.0,6.5853186,1.0,1.7760624,1.0,1.0,1.0,1.0,5.3725886,30.121223,1.0,19.796324,1.0,1.0,26.533176,7.209364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.441418,6.7816534,2.5507019,4.7494717,4.4629507,2.7871444,1.0,4.331441,48.401085,7.061278,1.0,38.95605,11.680658,2.239603,1.0,1.0,1.0,1.6978326,1.0529617,3.1889732,1.0,6.5538797,10.311878,1.0,4.696102,1.9113755,1.7190843,2.6581302,2.0870142,2.0958576,1.4203218,1.1682873,7.1430397,8.604343,12.580663,12.873789,16.70778,1.0868342,1.0,1.0,1.0138227,1.0,1.0,1.0,1.4005432,1.0,2.988483,3.759605,1.0,2.7148871,1.0,3.074738,3.9667687,1.0,1.0,1.0,1.0,1.3973513,1.717624,1.3591858,1.7106156,1.7953063,1.0,1.5399629,4.2735434,1.1852461,1.0,1.0,1.0,1.0,5.672554,14.975477,1.0,1.0,2.197713,1.0,65.96832,15.130104,22.051409,4.154838,7.5248227,2.4432662,3.9097333,1.0,1.6092496,1.0,1.0,1.0,1.7624619,1.3858194,3.2355638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0371432,1.3500643,1.0,1.0828835,1.0,1.0,1.9343992,1.0,1.0,1.1628103,1.0,5.501973,1.0,1.0,1.0,4.630416,1.0,3.5324564,1.0,1.0,10.082093,1.0,1.0,11.65973,3.5340447,1.0,1.0,8.804677,1.0,4.1118174,3.9337115,7.3765306,1.0,1.0,4.66278,1.0504215,1.0652468,1.0,1.0,3.2469122,1.0,4.90186,1.0,1.0,3.2024286,4.3937073,1.0,26.562737,16.428244,21.906517,6.9931536,7.5257716,28.27005,12.173899,58.153847,39.07809,6.6869326,42.62838,13.988403,42.317112
